geomaterial_id,mineral_IMA
40024,Usturite
40039,Unnamed (Hydrous Yttrium Silicate)
40045,Tancaite-(Ce)
40048,Beaverite-(Zn)
40051,Volaschioite
40055,Elbrusite
40070,Ignicolorite
40071,Kirchhoffite
40074,Ovchinnikovite
40075,Unnamed (Zinc-Ammine Chloride)
40076,Chlorozincite
40077,Torbakovite
40078,Mesohydride
40079,Superferrite
40080,Oxiferberite
40082,Unnamed (Mg Sulphate)
40083,Unnamed (High-temperature polymorph of CaSO4)
40084,Terriconite
40086,Rukavishnikovite
40087,Rhythmite
40088,Leucorhönite
40089,Aenigmatite Group
40092,Malakhovite
40094,Magnesio-fluoro-hornblende
40095,Unnamed (Ca Chloride)
40096,Unnamed (Fe Chloride Hydrate I)
40097,Unnamed (Fe Chloride Hydrate II)
40098,Unnamed (NH4-Mg Sulphate Hydrate)
40099,Unnamed (Cubic Lead Oxide)
40100,Magnesiowüstite
40102,Chlorocuspidine
40103,UM1998://:IOCrO-CaClKTi
40107,Unnamed (Bi Telluride Sulphide II)
40108,Unnamed (Bi Sulphide)
40109,Aquasidite
40110,Chlorosiderite
40112,Prasiolite
40114,Ferrosalite
40119,Plumasite
40120,Braunstein
40121,Irnimite
40127,Caldecahydrite
40128,Steklite
40129,Demidovskite
40135,Hermannroseite
40139,UM1995-17-O:CaHTiUY
40140,Coralloite
40142,Cuprokalininite
40144,Natropharmacoalumite
40146,Greenwoodite
40148,Naquite
40150,Linzhiite
40152,Hydroniumpharmacosiderite
40154,Mendeleevite-(Ce)
40156,Fluorotetraferriphlogopite
40167,Helvine Group
40169,Fassinaite
40179,Fluorocronite
40182,Fluorite Group
40188,Strontium-bearing Baryte
40196,Snottite
40197,Unnamed (Cu-Zn Arsenate-Sulphate)
40204,Unnamed (La-analogue of Daqingshanite-(Ce))
40208,Brownmillerite-Srebrodolskite Series
40212,Unnamed (Pb-Cu Sulphide)
40216,Rubidium-bearing Muscovite
40218,Pyropissite
40219,Arsenogorceixite-Arsenogoyazite Series
40223,UM1983-12-S:CuFe
40224,Unnamed (Pb-Sb Alloy)
40225,Cobalt-bearing Löllingite
40228,Cuprorhodsite-Malanite Series
40230,Armalcolite-Pseudobrookite Series
40233,Caporcianite
40234,Gorceixite-Goyazite Series
40235,Columbite-(Mn)-Tantalite-(Mn) Series
40240,UM1995-CO-CaHREEEU
40241,UM1995-//-CO:PbU
40242,Afmite
40244,Suttroper Quarz
40246,Chlorargyrite Group
40256,Uranium-bearing Zircon
40267,Cranswickite
40270,Tashelgite
40272,Laurentianite
40274,Hydroxylchondrodite
40276,Barlowite
40277,Argandite
40279,Fontarnauite
40281,Vanadium-bearing Muscovite
40282,Ferropseudobrookite
40283,Bariopharmacoalumite
40285,Sveinbergeite
40287,Eliseevite
40289,Parasterryite
40290,Rickturnerite
40293,Schullerite
40295,Carlgieseckeite-(Nd)
40297,Rhodonite Group
40309,Hinsdalite-Plumbogummite Series
40332,Titanium-bearing Aegirine
40335,Platosmiridium
40337,Fluornatropyrochlore
40339,Oxynatropyrochlore
40340,Hydroxycalciopyrochlore
40341,Fluorcalciopyrochlore
40342,Oxycalciopyrochlore
40343,Fluorstrontiopyrochlore
40344,Oxyplumbopyrochlore
40345,Kenoplumbopyrochlore
40346,Oxyyttropyrochlore-(Y)
40347,Fluorkenopyrochlore
40348,Zero valent dominant member of Pyrochlore Group
40349,Calciopyrochlore
40350,Natropyrochlore
40351,Plumbopyrochlore (of Atencio et al.)
40352,Oxycalciobetafite
40353,Oxyuranobetafite
40354,Fluorcalciomicrolite
40355,Oxycalciomicrolite
40356,Oxystannomicrolite
40357,Kenoplumbomicrolite
40358,Oxystibiomicrolite
40359,Hydromicrolite
40360,Hydroxykenomicrolite
40361,Hydrokenomicrolite
40362,Zero valent dominant member of the Microlite Group
40363,Calciomicrolite
40365,Fluornatroroméite
40367,Fluorcalcioromeite
40368,Oxycalcioromeite
40370,Partzite
40371,Elsmoreite Group
40372,Titan-uranoan Oxycalciopyrochlore
40373,Titan-uranoan Fluorcalciomicrolite
40374,Beryl Group
40375,Pascoite Group
40381,Strontium-bearing Potassic-richterite
40391,Charcoal
40396,Pseudoapatite
40398,Aldridgeite
40405,Pycnochlorite
40407,Ferroamesite
40408,UM2008-32-GeO:AlFSi
40409,Chromium-bearing Kennedyite
40410,Teremkovite
40412,Titanium-bearing Andradite
40413,Perelivt
40416,Bismuth Fahlore
40418,Unnamed (Cu Selenide)
40419,Bismuth- and Palladium-bearing Melonite
40420,Manganese-bearing Jamesonite
40422,Unnamed (Cu-Pb-Bi Sulphosalt)
40425,Uranium Mica
40435,Whiteite-(CaMnMn)
40439,Pyrrhotite-4C
40447,Rakovanite
40448,Qingtian Stone
40449,Cadmium-bearing Freibergite
40455,Nioboaeschynite
40456,Unnamed (Ruthenium Oxide)
40459,Zhamanshinite
40460,Irghizite
40461,Pearceite-Polybasite Group
40463,Strickblende
40465,Oxy-schorl
40466,Unnamed (Fe-Sn Oxide)
40468,Krotite
40471,Yttriaite-(Y)
40473,Rémondite
40481,Canaanite
40482,Shocked Quartz
40486,Dushan Jade
40487,Jiulongbi Jade
40489,Gaoshan Stone
40494,Cattle Egg Stone
40495,Tianhuang Stone
40497,Xiuyan Jade
40498,Hetian Jade
40499,Carbonate-fluorhydroxyapatite
40500,Kunlun Jade
40502,Black Nephrite Jade
40505,Meiling Jade
40509,Tremolite Jade
40510,White Jade
40511,Manasi Jade
40513,Cr-rich Picroilmenite
40515,Plumboselite
40517,Boussingaultite-Mohrite Series
40525,Paradoxite
40535,Nordgauite
40538,Unnamed (Pb-Cu Chloride-Hydroxide)
40551,Wassonite
40557,Cu-Zn alloy
40559,Metanocerin
40560,Yancowinnaite
40562,Bohseite
40563,Bavenite-Bohseite Series
40566,Ferroericssonite
40567,Clinometaborite
40571,Pseudolyonsite
40582,Birunite
40583,Unnamed (Pb-analogue of Fluor-liddicoatite)
40589,UM2001-03-C:MoS
40590,Ge-Sn-Sulvanite
40630,Potassic-eckermannite
40642,Ferrimuscovite
40647,Icosahedrite
40661,Wilsonite
40683,Bleischweif
40686,Snakeskin Agate
40773,UM2007-01-As:CuPd
40774,UM2007-02-As:NiPd
40775,UM1983-03-As:NiRh
40776,UM2007-03-As:NiRh
40777,UM2007-04-As:Pd
40778,UM2007-05-As:PdTe
40779,UM2007-06-As:Rh
40780,UM2007-16-N:Ti
40781,UM2007-21-S:AsIrRh
40782,UM2007-22-S:AsRu
40783,UM2007-26-S:CuFeIrNiPtRh
40784,UM2007-27-S:CuFeIrNiRh
40785,UM2002-26-S:FeNi
40786,UM1975-14-S:CuFeNi
40788,UM2007-28-S:CuFeIrNi
40789,UM2007-29-S:CuFeIrNi
40790,UM2007-30-S:Fe
40791,UM2007-31-S:Ti
40792,UM2007-33-Se:CuRhS
40793,UM2007-42-Te:AsPd
40794,UM2007-43-Te:Pd
40818,UM2003-17-S:AgTe
40841,Lantian Jade
40960,Hydroxylbastnäsite
41073,Behounekite
41098,Unnamed (Rh-analogue of Michenerite)
41099,Carlosbarbosaite
41101,Steedeite
41103,Tarbagataite
41105,Markascherite
41122,Strontiopharmacosiderite
41130,Langbanshyttanite
41131,Rongibbsite
41133,Veblenite
41135,Hylbrownite
41137,Panguite
41139,Ferrisepiolite
41142,Hezuolinite
41144,Dzhuluite
41146,Pavlovskyite
41151,Mejillonesite
41153,Arsenohopeite
41155,Vladimirivanovite
41169,Cordylite-(La)
41179,Rusinovite
41187,Native Phosphorus
41188,Wagnerite-Ma5bc
41213,Unnamed (Re-Pb-Bi Sulphide)
41223,UM1980-16-Te:Bi
41224,UM1991-//-Te:Bi
41225,Unnamed (Bi Telluride II)
41228,Unnamed (Bi Telluride III)
41250,Unnamed (Pb Arsenite Chloride)
41290,Shulamitite
41291,Unnamed (Ca-Ti-Fe-Al Oxide II)
41295,Vudyavrite
41296,Fluor-liddicoatite
41567,Roméite
41568,Palygorskite Group
41574,Windhoekite
41586,Columbite Group
41590,Lomonosovite Group
41591,UM2011-11-S:AgCuTe[2]
41592,UM2011-10-S:AgCuTe[1]
41602,Lucabindiite
41603,Menchettiite
41604,Manganoquadratite
41605,Kazanskyite
41651,Chromium-bearing Pyrope
41689,Hami Green Jade
41691,Black Jade
41704,Lavender Jade
41710,Serpentine Jade
41716,Purple Jade
41729,Roscoelite-2M1
41771,Gunterblassite
41772,Hielscherite
41775,Melanosiderite
41777,Mckelveyite-(Y)-2M
41778,Galuskinite
41780,Pseudothuringite
41785,Unnamed (F analogue of feruvite)
41842,Chesterlite
41858,Native Ytterbium
41874,Iridian Gold
41897,Ernstburkeite
41898,Irinarassite
41901,Eldragonite
41903,Jacutingaite
41905,Ferrotochilinite
41907,Chukhrovite-(Ca)
41909,Angarfite
41944,Betpakdalite-CaMg
41945,Betpakdalite-NaNa
41946,Mendozavilite-NaCu
41947,Mendozavilite-KCa
41948,Obradovicite-NaCu
41949,Obradovicite-NaNa
41951,Krasheninnikovite
41953,Cupromolybdite
41955,Lileyite
41957,Boscardinite
41958,Oscarkempffite
41959,Chromschieffelinite
41969,Shimazakiite
41970,Chromio-pargasite
41971,UM2010-03-PO:BaMgNa
41999,Potassic-ferro-taramite
42028,Phosphoferrite Group
42031,Moor's head tourmaline
42032,Metatorbernite-Metazeunerite Series
42035,Strontium Perrierite
42038,Blödite Group
42043,Vladkrivovichevite
42055,Neolite
42060,Unnamed (Al-Cu-Fe Alloy)
42061,Zirfesite
42066,Mercuroan Bromargyrite
42067,Jolotcaite
42068,Liebenerite
42094,Potassic-fluoro-pargasite
42126,UM1989-29-Se:Te
42129,Leviglianite
42133,Iris Quartz
42179,Platinum-bearing Gold
42213,Yiyangite
42215,Unnamed (Bi Chromate Oxide)
42216,Unnamed (Au-Hg Amalgam)
42220,Djerfisherite Group
42222,Unnamed (Pb Hydrogen Arsenite Chloride)
42223,Iscorite
42229,Davidlloydite
42231,Ianbruceite
42233,Reynoldsite
42240,Bassoite
42242,Vladykinite
42244,Aklimaite
42265,Aeschynite Group
42268,Postite
42331,Unnamed (Ag Telluride Sulphide)
42336,Vitriol
42340,Wurtzite-2H
42341,Wurtzite-4H
42349,Anorpiment
42350,Atelisite-(Y)
42352,Perboeite-(Ce)
42356,Aspedamite
42360,Radentheinite
42362,Karenwebberite
42365,Chalcophanite Group
42367,Kobyashevite
42369,Argesite
42371,Buseckite
42373,Krasnoite
42376,Umbrianite
42378,Fengchengite
42381,Paseroite
42383,Calciolangbeinite
42401,UM2000-64-SiO:BFeHKMg
42408,Witzkeite
42410,Hilarionite
42414,Leuco garnet
42432,Hizenite-(Y)
42434,Hughesite
42440,Gunterite
42442,Unnamed (Zn-analogue of Ktenasite)
42445,Lamprophyllite Group
42447,Murchisite
42452,Natrotitanite
42458,Adolfpateraite
42460,Unnamed (Na-Ca-Fe-Silicate-Hydrate)
42461,Unnamed (Sazhinite-related mineral I)
42462,Unnamed (Sazhinite-related mineral II)
42463,Falsterite
42477,Selenkupferblei
42483,Unnamed (Ca Arsenate Hydrate)
42487,Pyrorthite
42488,Ferriallanite
42491,Edgrewite
42493,Pterolite
42495,Florencite-(Sm)
42507,Yttroepidote
42512,U153 (of Schnorrer)
42517,Unnamed (Fe2+-analogue of Lileyite)
42520,Menzerite-(Y)
42522,Zaccagnaite-3R
42525,Alcaparrosaite
42527,Bastnäsite Group
42532,Rhabdophane-(Y)
42534,Kottenheimite
42541,Ratovkite
42543,Woodwardite Group
42575,Unnamed (Ba-Mn Carbonate)
42614,Banalsite-Stronalsite Series
42618,Unnamed (Cordylite-like Calcium-Barium-Cerium Carbonate-Fluoride)
42634,UM1997-35-O:HPbU
42635,Heisenbergite
42672,Hedyphane Group
42673,Ellestadite Group
42674,Pearl
42678,Cu-djerfisherite
42683,Unnamed (Mg Sulphite-Hydrate)
42685,Unnamed (Ca Sulphide-Thiosulphate-Hydroxide-Hydrate)
42686,Unnamed (Pb Oxysulphate)
42687,Unnamed (Ca-Zn Hydroxide-Hydrate)
42689,Unnamed (Fe-Si-Ti Alloy)
42691,Unnamed (Na-Mg-Mn Oxide)
42698,Takanawaite-(Y)
42701,Magnesiorowlandite-(Y)
42711,Aragonite Satin Spar
42718,Ivory
42722,Aubertite Group
42723,Rumseyite
42724,Tangdanite
42725,Oxy-chromium-dravite
42726,Debattistiite
42727,Nashite
42728,Foretite
42729,Phosphovanadylite-Ca
42730,Saltonseaite
42731,Luanshiweiite
42732,Putnisite
42733,Christofschaferite-(Ce)
42734,Lusernaite-(Y)
42737,Tubulite
42738,Fuettererite
42739,Fluorchegemite
42740,Hydroxyledgrewite
42744,Vanackerite
42745,Agaite
42746,Lahnsteinite
42747,Yaroshevskite
42748,Hydroxymanganopyrochlore
42749,Stepite
42750,Babanekite
42751,Browneite
42752,Cayalsite-(Y)
42755,Joanneumite
42756,Lavoisierite
42757,Zavaliaite
42782,Cerchiaraite-(Al)
42784,Cerchiaraite-(Fe)
42786,Tellurocanfieldite
42788,Schluterite-(Y)
42790,Fluorowardite
42792,Raberite
42794,Oolitic Opal
42796,Jakobssonite
42800,Sarrabusite
42801,Telluromandarinoite
42804,Terrywallaceite
42806,Tazzoliite
42808,Kovalenkoite
42815,Davinciite
42818,Eltyubyuite
42821,Ferrotaaffeite-2N2S
42825,Hereroite
42829,Ferri-kaersutite
42835,Miyahisaite
42837,Kasatkinite
42840,Protochabourneite
42842,Mariinskite
42844,Leonardsenite
42846,Dansite-(Mn)
42848,Dansite-(Fe)
42850,Ferrovalleriite
42852,Vigrishinite
42857,Disulfodadsonite
42860,Lavinskyite
42861,Scottyite
42862,Hillesheimite
42864,Ekplexite
42866,Laptevite-(Ce)
42870,Stannoan Grossular
42872,Starovaite
42874,Zaccariniite
42876,Piemontite-(Pb)
42879,Kangite
42881,Wopmayite
42884,Iseite
42887,Andradite-Uvarovite Series
42905,Merumite
42907,Hydroxycalciomicrolite
42908,Pyrope-Spessartine Series
42914,Unnamed (Pb-Fe-As-Cl-O-H)
42915,Maw Sit Sit
42926,Common Glass
42931,Lizardite-1T
42932,Britholite-(La)
42938,Unnamed (Cu-S-Si-O-H)
42944,Unnamed (Na-Ca Silicate)
42947,UM1995-36-SOSiO:AlHPb
42951,Talnakhite Group
42996,Guixite
42998,Hydrocornubite
43027,Molybdenoker
43032,Silver-bearing Xilingolite
43038,Silver-bearing Ustarasite
43085,Hanjiangite
43089,Unnamed (Ag-Cu-Pb Sulphide)
43144,Unnamed (Cu-Hg Selenide)
43146,Unnamed (Au Telluride)
43174,Unnamed (Ag-Cu-Fe Sulphide)
43175,Unnamed (Cu-Au-Fe Sulphide)
43185,Tornroosite
43196,Girasol
43221,Whitecapsite
43223,Chromium-bearing Iowaite
43227,Igalikite
43229,Unnamed (Ag-Au Amalgam II)
43238,Mutzschen Diamonds
43239,Cobalt-rich Melonite
43241,UM1997-//-SiO:AlCaH
43242,UM1997-//-SiO:CaHThU
43243,UM1997-//-SiO:CaREE
43244,UM1997-//-SiO:AlCaHNa[2]
43245,UM1997-//-SiO:AlCaHNa[1]
43246,UM1997-//-O:CaNbREEThTiU
43255,Voudourisite
43257,Lazaridisite
43259,UM1993-25-Te:AgAu
43263,UM1993-29-TeO:AuPb
43267,UM1993-30-TeO:AuPb
43270,Rauchite
43272,Dymkovite
43276,Nano-Polycrystalline Diamond
43284,Omsite
43286,Cualstibite-1T
43289,Zincalstibite-9R
43293,Trebeurdenite
43296,Hydrocalumite Group
43298,Mossbauerite
43313,Mendozavilite Group
43314,Mimetite-Vanadinite Series
43316,Sideronatrite-2O
43317,Sideronatrite-2M
43318,Unnamed (Pb Hydroxide Nitrate Chloride)
43321,Ferhodsite
43323,Erikapohlite
43325,Galloplumbogummite
43328,Billwiseite
43330,Magnesiohogbomite-2N4S
43332,Arangasite
43334,Bobmeyerite
43338,Trinepheline
43340,Darrellhenryite
43343,Manganoblodite
43345,Calciodelrioite
43348,Euxenite-Polycrase Series
43349,Minohlite
43351,Cadmoxite
43353,Fluor-tsilaisite
43355,Vanadio-oxy-chromium-dravite
43357,Strontiohurlbutite
43359,Carlfrancisite
43366,Colinowensite
43367,Naegite
43370,Zincowoodwardite-1T
43378,Magnesio-ferri-hornblende
43379,Ferro-ferri-hornblende
43384,Edenite-Pargasite Root Name Series
43388,Mangano-actinolite
43389,Papikeite Root Name Group
43390,Papikeite
43393,Magnesio-ferri-fluoro-hornblende
43395,Unnamed (K-Mg Phosphate Hydrate)
43400,Colour-change diaspore
43402,Magnesiotaaffeite
43404,UM1958-05-AsO:HU
43407,Unnamed (Pb-Cu Oxide)
43412,Native Boron
43414,Ferri-fluoro-tschermakite
43418,Tschermakite Root Name Group
43420,Ferro-fluoro-edenite
43422,Rhodic Ferroplatinum
43426,Nickel-bearing Gold
43427,Calcium-bearing Elpidite
43429,Pargasite Root Name Group
43435,Star muscovite
43439,Trapiche emerald
43441,Trapiche ruby
43443,Ferri-sadanagaite
43444,Ferro-sadanagaite
43445,Ferronigerite
43450,Potassic-chloro-sadanagaite
43451,Potassic-ferro-chloro-sadanagaite
43452,Potassic-ferri-sadanagaite
43453,Unnamed (Pb-Al Hydroxide-Chloride)
43454,Unnamed (Tetragonal Dimorph of Nadorite)
43455,Unnamed (Pb-Fe-Cl-S(?)-O-H Phase)
43456,Unnamed (Ba-Ca Carbonate)
43457,Unnamed (Ba-Sb Silicate-Sulphate-Hydroxide-Hydrate)
43458,Unnamed (Dimorph of Devilline)
43459,Unnamed (Ba-K-Fe Sulphide)
43465,Winchite (of Leake)
43466,Fluoro-winchite
43468,Trapiche Quartz
43472,Simetite
43484,Potassic-ferri-taramite
43485,Sodium-Calcium Amphibole Subgroup
43487,Fluoro-riebeckite
43488,Magnesio-fluoro-riebeckite
43490,Unnamed (Cu-Sb Oxide-Chloride)
43493,Chrommagnetite
43494,Ferrichromite
43495,Chromite-Magnetite Series
43496,Fluoro-arfvedsonite
43498,Ferri-fluoro-nybøite
43504,Leakeite
43506,Ferro-fluoro-leakeite
43507,Leakeite Root Name Group
43510,Agatized coral
43516,Ferro-ferri-holmquistite
43521,Aluminopyracmonite
43523,Vorhauserite
43540,Whiteite-(MnMnMg)
43541,Jahnsite-(MnMnMg)
43544,Andean Opal
43545,Gem Silica
43551,Hollandite Supergroup
43553,Priderite Group
43556,Silicate-titanite
43558,Ferrihollandite
43560,Buergerite
43562,Fluor-uvite
43563,Vanadio-oxy-dravite
43568,Ferrochiavennite
43569,Markhininite
43570,Harmunite
43571,Chlorkyuygenite
43572,Grigorievite
43573,Hatertite
43574,Beshtauite
43575,Yangite
43576,Nickelpicromerite
43577,Alnaperboeite-(Ce)
43578,Barikaite
43579,Rossiantonite
43580,Nabimusaite
43581,Jasrouxite
43582,Cobaltoblodite
43583,Bairdite
43584,Schindlerite
43585,Wernerbaurite
43586,Leydetite
43587,Linekite
43588,Nioboholtite
43589,Titanoholtite
43590,Szklaryite
43591,Murashkoite
43592,Ghiaraite
43593,Nizamoffite
43594,Ferdowsiite
43595,Vysokyite
43596,Alburnite
43597,Paradsasvarite
43598,Kudryavtsevaite
43599,Majindeite
43600,Fabriesite
43601,Kihlmanite-(Ce)
43602,Erzwiesite
43603,Lopatkaite
43604,Vanadium
43607,Iron Group
43608,Dumortierite Supergroup
43669,Correianevesite
43670,Reddingite Group
43672,Fluorplumbopyrochlore
43673,Hydroxyplumbopyrochlore
43676,Mimetite-2M
43680,Rathite-IV
43687,Unnamed (Pb-Cu-Bi Selenide)
43696,Unnamed (Pb Oxide Chloride)
43698,Argentonuffieldite
43699,Cupromatildite
43703,Caswellite
43705,Unnamed (F-analogue of Luinaite-(OH))
43714,Ikunolite-Laitakarite Series
43725,Float-stone
43731,Unnamed (Ca-Ba Carbonate)
43733,Ferroaugite
43736,Roepperite (of Brush)
43745,Mésotype
43753,Camaronesite
43755,Kaolinite Subgroup
43756,Mountain Paper
43757,Brittle Mica Group
43777,Iwateite
43780,Adachiite
43792,Qingsongite
43796,Peterandresenite
43802,Cairncrossite
43803,UM2007-39-SiO:ClFHMgREE
43811,UM2007-40-SiO:FMgREE
43815,UM2007-36-SiO:AlCaFFeMgREE
43822,Quintinite-1M
43829,Nickel-bearing Copper
43831,Zinc-bearing Copper
43837,Elatolite
43838,Friedel's Salt
43843,Kenocalcioroméite
43845,Ophirite
43850,Eckhardite
43851,Clino-oscarkempffite
43852,Arsenquatrandorite
43853,Oskarssonite
43854,Vendidaite
43855,Pauloabibite
43856,Joteite
43857,Koksharovite
43860,Barrotite
43861,Hydroniumpharmacoalumite
43862,Vanadoallanite-(La)
43863,Nicksobolevite
43864,Baliczunicite
43865,Cesarferreiraite
43866,Laachite
43868,Raygrantite
43869,Sanguite
43870,Deveroite-(Ce)
43871,Anzaite-(Ce)
43872,Kolskyite
43873,Carducciite
43874,Chrysothallite
43875,Engelhauptite
43876,Mapiquiroite
43877,Leverettite
43878,Paratacamite-(Mg)
43879,Ferroindialite
43880,Nuwaite
43881,Diegogattaite
43882,Paratacamite-(Ni)
43883,Fluormayenite
43884,Almeidaite
43885,Minjiangite
43886,Ericlaxmanite
43887,Yeomanite
43888,Kaskasite
43889,Manganokaskasite
43890,Tissintite
43891,Ahrensite
43892,Hutcheonite
43893,Zadovite
43894,Gurimite
43895,Yurmarinite
43897,Wulffite
43899,Parawulffite
43901,Kaliochalcite
43903,Innsbruckite
43905,Meisserite
43907,Karpovite
43909,Evdokimovite
43911,Oxyplumboromeite
43913,Fluorkyuygenite
43915,Falottaite
43917,Byrudite
43918,Mathesiusite
43920,Aradite
43922,Hlousekite
43924,Magnesiokoritnigite
43926,Therasiaite
43928,Leguernite
43931,Paqueite
43933,Burnettite
43935,Arsiccioite
43937,Popovite
43939,Meerschautite
43941,Oxynatromicrolite
43943,Emmerichite
43945,Chanabayaite
43955,Kozyrevskite
43979,Coquimbite Group
44001,Iridescent Hematite
44003,Philrothite
44007,Imayoshiite
44010,Schizolite
44024,Unnamed (Fe2+-analogue of Brandtite)
44025,Unnamed (Fe2+-analogue of Parabrandtite)
44045,Coal blend
44112,Unnamed (Au-Ag-Sb Sulphide)
44119,Tin-bearing Ludwigite
44139,Philipsbornite-Plumbogummite Series
44140,Unnamed (Ba-Fe Vanadate)
44145,Unnamed (Cu Antimonide)
44163,Selenium-bearing Kobellite
44167,Nickeltsumcorite
44183,Barium-bearing magnetoplumbite
44306,Gagarinite
44312,Kuratite
44344,Unnamed (Ca-Fe-V Oxide)
44420,Unnamed (OH-analogue of Mimetite)
44421,Na-metaschoepite
45345,Canutite
45528,Yttriumapatite
45840,Unnamed (Na-V Oxide)
45841,Unnamed (Ni Vanadate)
45842,Unnamed (Pb Diarsenite-Chloride-Hydrate)
45843,Unnamed (Pb-Cu Arsenite-Chloride)
45844,Unnamed (Na-Pb Carbonate-Hydroxide II)
45870,Serpentinasbest
45881,Bluelizardite
45884,Kenomagnetite
45888,Native Magnesium
45891,Cummingtonite (of Dewey)
45898,Liebermannite
45900,Bridgmanite
45904,Gray copper ore
45905,UM2004-31-S:AgAuCuTe
45907,Favreauite
45926,Unnamed (Cu-Sb Sulphate)
45927,Cerussite-Strontianite Series
45931,Sabieite-2H
45932,Sabieite-3R
45933,UM1991-09-OH:AlCr
45934,Fensterquarz
45939,Parascandolaite
45941,Vapnikite
45943,Nestolaite
45949,Zvyaginite
45951,Grandaite
45953,Agakhanovite-(Y)
